2017-06-28 11:27:33%*1%*2de496f8608411e69e0300163e006499
2017-06-28 11:24:37%*1%*a6bc88dc76c411e6b8db00163e006499
2017-06-28 11:17:36%*1%*5ac09cde704311e69ee600163e006499
2017-06-28 11:10:09%*1%*f3cb0d4a608211e69e0300163e006499
2017-06-28 11:21:42%*1%*acf6eb5476cc11e6b8db00163e006499
2017-07-24 15:36:58%*1%*1caf98726a2c11e696fb00163e006499
2017-07-07 15:11:58%*1%*f6a601ec76d911e6b8db00163e006499
2017-07-14 13:31:33%*2%*848da8826c2311e696a500163e006499
2017-07-11 15:37:32%*1%*e3e5e2ca6ac711e6bf9200163e006499
2017-07-24 13:33:12%*2%*109bfb2c609d11e69e0300163e006499
2017-07-12 13:32:50%*1%*228e4d5676b611e6b8db00163e006499
2017-07-19 13:22:57%*1%*b3f67b3076b411e6b8db00163e006499
2017-07-03 14:53:28%*1%*14b89b1a76ce11e6b8db00163e006499
2017-07-13 16:24:54%*1%*6e40948a609911e69e0300163e006499
2017-07-04 11:18:42%*1%*80f1c70e76d611e6b8db00163e006499
2017-07-10 15:07:30%*1%*f8c5cbdc76da11e6b8db00163e006499
2017-08-03 15:01:34%*2%*a09c4086609511e69e0300163e006499
2017-06-30 13:19:43%*3%*4778bc2c76da11e6b8db00163e006499
2017-07-14 13:32:28%*1%*5129023676b711e6b8db00163e006499
2017-08-07 15:21:55%*2%*1ed95ade76b611e6b8db00163e006499
2017-07-06 15:57:51%*1%*8675dcb4608411e69e0300163e006499
2017-07-10 16:08:05%*1%*fa03ae0a6ad811e6bf9200163e006499
2017-08-03 10:27:35%*2%*088636ec76c711e6b8db00163e006499
2017-07-28 16:13:51%*1%*b3b5e970608511e69e0300163e006499
2017-07-11 10:53:31%*2%*8a923d38704211e69ee600163e006499
2017-07-11 10:45:48%*1%*9858e88276c711e6b8db00163e006499
2017-06-30 16:04:32%*2%*0d8b4d7676c711e6b8db00163e006499
2017-07-12 16:34:15%*2%*72dbf0c076ba11e6b8db00163e006499
2017-07-07 16:57:09%*1%*1c519f8c76b711e6b8db00163e006499
2017-07-27 10:24:43%*1%*51d4622276ce11e6b8db00163e006499
2017-07-27 10:48:19%*2%*3d4c84a676c911e6b8db00163e006499
2017-06-29 17:23:11%*2%*7E9B537D978D4809B5F5F5E2070E3A1E
2017-07-06 16:43:51%*1%*4F5DB25358F94401B9AE11E747411988
2017-08-07 15:25:12%*2%*a4cc7e1476cf11e6b8db00163e006499
2017-07-25 15:34:56%*1%*73f4248e608311e69e0300163e006499
2017-07-03 11:58:48%*2%*415c2ec6704211e69ee600163e006499
2017-07-14 13:55:35%*2%*5dc3e2c476d811e6b8db00163e006499
2017-08-07 14:11:00%*1%*5265605c76cd11e6b8db00163e006499
2017-07-05 12:49:28%*1%*6c20418476d111e6b8db00163e006499
2017-07-20 16:12:49%*1%*f95d0e84608211e69e0300163e006499
2017-07-12 15:48:14%*1%*b1a8ab0a609311e69e0300163e006499
2017-07-14 16:19:30%*1%*3c94840a76ba11e6b8db00163e006499
2017-07-12 10:20:50%*1%*cd8b10ce609d11e69e0300163e006499
2017-06-29 13:23:16%*2%*870e277c76a911e6b8db00163e006499
2017-07-24 15:05:50%*2%*ff9f5ba2609711e69e0300163e006499
2017-07-19 15:02:19%*2%*b0795d0676b911e6b8db00163e006499
2017-07-11 14:35:57%*1%*71e0a92c608a11e69e0300163e006499
2017-06-30 16:28:03%*2%*683f352876ce11e6b8db00163e006499
2017-08-01 10:19:48%*1%*6b03868076d111e6b8db00163e006499
2017-07-24 15:09:45%*1%*4c6140ec76d511e6b8db00163e006499
2017-06-23 13:29:22%*2%*e82537d076ae11e6b8db00163e006499
2017-07-06 16:06:00%*1%*5e4c32b076d211e6b8db00163e006499
2017-07-20 16:02:26%*2%*BDC0B37A33F84B9789A857506A499402
2017-07-12 14:12:34%*1%*fb07d0fe608a11e69e0300163e006499
2017-06-29 15:14:58%*2%*e3e251c06abb11e6bf9200163e006499
2017-07-06 14:39:36%*1%*77dc68c276ae11e6b8db00163e006499
2017-06-28 12:03:17%*2%*4abff47e6a1c11e696fb00163e006499
2017-07-13 14:38:41%*1%*e5ad01d476c911e6b8db00163e006499
2017-08-01 14:56:33%*1%*e20005886c1d11e696a500163e006499
2017-07-11 10:07:05%*1%*76ae6c8e609211e69e0300163e006499
2017-07-14 16:38:00%*2%*aef99eaa609811e69e0300163e006499
2017-07-19 15:29:19%*1%*b5d9ea646a4c11e696fb00163e006499
2017-08-03 15:40:37%*2%*09f5b86276af11e6b8db00163e006499
2017-07-31 15:07:57%*1%*ead498d876ca11e6b8db00163e006499
2017-08-07 15:14:09%*1%*a79b73ec6a1e11e696fb00163e006499
2017-07-14 17:16:43%*1%*7b7267026bff11e696a500163e006499
2017-07-25 14:44:56%*1%*9783ba466c2b11e696a500163e006499
2017-07-12 15:03:20%*1%*39f8b2bc76d211e6b8db00163e006499
2017-07-06 10:38:16%*1%*7754244276ab11e6b8db00163e006499
2017-07-13 16:13:43%*1%*11ec3528608e11e69e0300163e006499
2017-08-03 13:30:11%*2%*43a4721a711411e6be7000163e006499
2017-07-13 15:49:47%*1%*1cc013786bb711e696a500163e006499
2017-07-06 13:36:39%*1%*52809c0276c111e6b8db00163e006499
2017-07-12 13:26:54%*1%*ffc46cce76ba11e6b8db00163e006499
2017-06-27 13:50:27%*3%*a5bb1d7a69f611e696fb00163e006499
2017-07-04 16:42:28%*1%*7b66a30876be11e6b8db00163e006499
2017-07-06 16:25:20%*1%*fe4be682608611e69e0300163e006499
2017-06-27 11:47:35%*2%*de5b435476b111e6b8db00163e006499
2017-07-10 13:50:55%*2%*a47eade6711211e6be7000163e006499
2017-08-07 14:47:07%*1%*b9f69ac676da11e6b8db00163e006499
2017-07-04 10:33:24%*1%*e973d3f6608a11e69e0300163e006499
2017-07-04 16:06:36%*1%*7c576eda76ac11e6b8db00163e006499
2017-08-07 14:27:11%*2%*77731b446bcb11e696a500163e006499
2017-07-28 14:08:47%*2%*330bc80476b911e6b8db00163e006499
2017-06-29 14:55:38%*2%*61448318609411e69e0300163e006499
2017-07-03 16:29:51%*1%*2d80cc6c609e11e69e0300163e006499
2017-07-03 12:15:47%*2%*44d9e66676c711e6b8db00163e006499
2017-07-03 12:07:50%*2%*76a35e58608711e69e0300163e006499
2017-08-07 14:34:30%*2%*e2fc0f0c76d311e6b8db00163e006499
2017-07-19 13:46:28%*2%*016a4f6a76bd11e6b8db00163e006499
2017-08-01 10:06:10%*2%*77aaa97e6be911e696a500163e006499
2017-07-25 14:35:10%*2%*d2cfc7c676cf11e6b8db00163e006499
2017-07-31 15:48:37%*1%*138f64a8704311e69ee600163e006499
2017-07-12 16:21:04%*1%*4e7e8c9876cd11e6b8db00163e006499
2017-07-04 17:01:20%*1%*6b1be95876b011e6b8db00163e006499
2017-07-03 16:44:59%*2%*3e07896276a711e6b8db00163e006499
2017-07-24 15:38:14%*2%*d6d4c5ec609511e69e0300163e006499
2017-07-19 14:50:47%*1%*1e7e841a6a2c11e696fb00163e006499
2017-07-05 10:59:40%*1%*60f4b0c2608f11e69e0300163e006499
2017-08-03 10:37:02%*1%*9259939c76cb11e6b8db00163e006499
2017-07-06 14:23:37%*1%*40530a0c6a5e11e696fb00163e006499
2017-07-04 17:05:34%*1%*e3293e126abe11e6bf9200163e006499
2017-08-01 17:00:20%*1%*56bb2114608e11e69e0300163e006499
2017-06-30 13:46:15%*2%*2475da32608e11e69e0300163e006499
2017-07-24 11:04:04%*1%*fcebd9486abb11e6bf9200163e006499
2017-07-07 14:23:16%*1%*0d6745be609411e69e0300163e006499
2017-06-29 15:46:23%*2%*5eced4cc704211e69ee600163e006499
2017-06-29 16:55:09%*2%*96eb230e609a11e69e0300163e006499
2017-07-04 15:36:11%*1%*e283eeaa76c411e6b8db00163e006499
2017-06-29 17:28:12%*2%*f350b8ba704011e69ee600163e006499
2017-07-24 15:11:29%*2%*b885f85476bb11e6b8db00163e006499
2017-07-03 12:22:03%*2%*5d7f954a608711e69e0300163e006499
2017-07-10 13:40:48%*1%*7eb55a1076c611e6b8db00163e006499
2017-07-05 12:56:30%*1%*ebce054276d611e6b8db00163e006499
2017-06-27 14:05:17%*3%*5e8ddba076c011e6b8db00163e006499
2017-07-19 13:38:36%*1%*b7804a0a76b011e6b8db00163e006499
2017-08-03 14:54:42%*1%*7c0827ce6bf011e696a500163e006499
2017-07-10 14:20:24%*2%*b5f9873276d311e6b8db00163e006499
2017-07-31 15:20:55%*1%*8b854d3e609811e69e0300163e006499
2017-06-28 11:01:43%*4%*150631e076d311e6b8db00163e006499
2017-06-30 16:17:42%*2%*74accf286a5811e696fb00163e006499
2017-07-13 14:09:01%*1%*b084ccec76cb11e6b8db00163e006499
2017-07-13 11:05:08%*1%*e9757e6876d311e6b8db00163e006499
2017-08-03 15:00:21%*2%*d466ecc476af11e6b8db00163e006499
2017-07-04 13:55:30%*1%*fac1be1676b511e6b8db00163e006499
2017-07-12 15:39:33%*1%*f859c8f076b311e6b8db00163e006499
2017-07-24 15:04:00%*1%*e5f57b2276be11e6b8db00163e006499
2017-07-07 15:56:48%*1%*5434640876cf11e6b8db00163e006499
2017-07-04 13:52:02%*1%*9dc78c5276d011e6b8db00163e006499
2017-07-12 14:41:44%*1%*310de51e608e11e69e0300163e006499
2017-07-25 15:44:53%*1%*6922bd10609a11e69e0300163e006499
2017-06-29 13:59:29%*2%*0035be3a76cd11e6b8db00163e006499
2017-08-07 14:01:51%*1%*30f76c86609711e69e0300163e006499
2017-07-06 15:50:23%*1%*7a2832846a6311e696fb00163e006499
2017-06-27 13:51:38%*4%*8f36f232703f11e69ee600163e006499
2017-06-30 16:41:01%*2%*2ca72fae6bb911e696a500163e006499
2017-07-03 11:51:52%*2%*80f0c02876c911e6b8db00163e006499
2017-06-30 10:07:24%*2%*3199e27a76b511e6b8db00163e006499
2017-07-06 13:30:59%*1%*53fff4f676da11e6b8db00163e006499
2017-07-11 15:25:03%*1%*911c5702608311e69e0300163e006499
2017-07-03 12:37:36%*2%*75c564526ac511e6bf9200163e006499
2017-07-11 16:36:32%*1%*211a139a76bd11e6b8db00163e006499
2017-07-19 15:01:07%*1%*82be93a26be911e696a500163e006499
2017-07-04 14:48:40%*1%*ec367eb8704311e69ee600163e006499
2017-07-07 15:34:56%*1%*25183dce76b211e6b8db00163e006499
2017-08-02 09:51:07%*1%*dba8a8fa76bf11e6b8db00163e006499
2017-07-12 15:07:50%*2%*9ee6773476cf11e6b8db00163e006499
2017-07-28 16:14:43%*2%*a007536276d511e6b8db00163e006499
2017-06-29 13:09:01%*2%*9ec82a9076d911e6b8db00163e006499
2017-06-30 16:19:54%*3%*1fc553a276cb11e6b8db00163e006499
2017-07-25 14:38:43%*1%*39729c3276d111e6b8db00163e006499
2017-07-25 13:50:18%*2%*6f24b2c276d411e6b8db00163e006499
2017-08-03 10:01:11%*2%*fd257d9a76b611e6b8db00163e006499
2017-07-03 15:43:12%*1%*c09a05ae704311e69ee600163e006499
2017-06-27 11:10:39%*3%*f3a5954e76ce11e6b8db00163e006499
2017-07-13 10:22:45%*1%*55430d306bcc11e696a500163e006499
2017-07-12 15:27:59%*1%*03e9d8b0608711e69e0300163e006499
2017-07-07 10:45:40%*1%*a212dfb876cc11e6b8db00163e006499
2017-07-24 15:32:49%*2%*4c94f1c4608411e69e0300163e006499
2017-07-14 14:03:48%*2%*00003bcc6afa11e6bf9200163e006499
2017-07-29 10:11:54%*1%*f595b38476b511e6b8db00163e006499
2017-06-29 15:07:29%*2%*91c1b024703e11e6aed800163e006499
2017-07-06 16:53:29%*1%*68be8ad876da11e6b8db00163e006499
2017-07-06 16:48:24%*1%*7631d6b06aba11e6bf9200163e006499
2017-07-12 15:42:42%*2%*867ea03c76c411e6b8db00163e006499
2017-07-10 13:47:36%*1%*e2dad8ac6a1011e696fb00163e006499
2017-06-29 17:29:34%*2%*17987db476d311e6b8db00163e006499
2017-07-24 15:45:51%*1%*16bb02dc609311e69e0300163e006499
2017-07-10 16:00:53%*1%*7c7d93d476b711e6b8db00163e006499
2017-07-10 15:42:41%*1%*6030379c76c911e6b8db00163e006499
2017-08-01 15:12:30%*2%*461e4828608811e69e0300163e006499
2017-07-25 14:52:41%*1%*e7703518609911e69e0300163e006499
2017-06-30 16:30:14%*3%*e1f1ef1c6abe11e6bf9200163e006499
2017-06-23 13:24:31%*2%*f7f2849876c611e6b8db00163e006499
2017-07-24 13:57:54%*1%*42e461fe609e11e69e0300163e006499
2017-07-07 13:59:22%*1%*baffa7ac76bf11e6b8db00163e006499
2017-08-02 10:12:54%*1%*398771d276c911e6b8db00163e006499
2017-07-20 15:40:30%*2%*83b5febe69fd11e696fb00163e006499
2017-08-03 15:31:44%*1%*e57a6c3676c111e6b8db00163e006499
2017-06-28 12:05:17%*2%*D0CB0E12DCD942CEB2F939E26E71EB92
2017-07-27 13:43:51%*1%*1ec641ba6bb711e696a500163e006499
2017-07-11 10:48:57%*1%*d07fd114609511e69e0300163e006499
2017-08-03 14:50:30%*2%*98f32c266ab511e6bf9200163e006499
2017-07-27 10:47:08%*1%*cf74b77a6a1e11e696fb00163e006499
2017-06-29 14:59:03%*2%*04850fdc76bd11e6b8db00163e006499
2017-08-07 14:25:54%*2%*bf1498f6608611e69e0300163e006499
2017-07-04 15:23:49%*1%*98eaa4fc6a4c11e696fb00163e006499
2017-08-01 17:15:05%*1%*e56886c476bc11e6b8db00163e006499
2017-07-10 14:49:43%*1%*a71708286a1e11e696fb00163e006499
2017-07-20 14:21:13%*1%*821c72826bff11e696a500163e006499
2017-07-11 15:41:08%*1%*7fdd3ae076bf11e6b8db00163e006499
2017-07-24 15:21:02%*1%*e40ce5e876c811e6b8db00163e006499
2017-07-10 15:35:54%*1%*5326bd64608f11e69e0300163e006499
2017-07-19 16:26:19%*2%*17a90c9c76d311e6b8db00163e006499
2017-07-29 10:35:48%*2%*2b899fca76aa11e6b8db00163e006499
2017-07-19 14:40:21%*2%*40962a2476c211e6b8db00163e006499
2017-07-03 14:21:33%*1%*4f1c00f676c111e6b8db00163e006499
2017-08-02 10:30:28%*1%*aaf7aac8609c11e69e0300163e006499
2017-08-01 10:35:22%*2%*8c52ed9e76c711e6b8db00163e006499
2017-07-14 14:08:44%*1%*c23aff1276ce11e6b8db00163e006499
2017-07-03 16:26:34%*2%*72497fb676be11e6b8db00163e006499
2017-06-27 10:27:57%*4%*28a5e3166bb711e696a500163e006499
2017-06-29 17:07:45%*2%*689367c076d711e6b8db00163e006499
2017-08-07 14:33:50%*1%*779e47a4609c11e69e0300163e006499
2017-07-05 13:05:28%*2%*e649485e608611e69e0300163e006499
